lang_code,lang_name,page,korean,foreign_translation,pronunciation
05,따갈로그어 (Tagalog),53,전에 이야기한말이 기억나세요?,NAALALA MO PA BA ANG MGA SINABI MO.,나알랄라 모 빠바앙 망아 시나비모
05,따갈로그어 (Tagalog),53,전화 좀 해주세요.,TUMAWAG NA NAMAN PO.,뚜마와 응아 나만 뽀
05,따갈로그어 (Tagalog),54,전화카드가 있습니까?,MERON KA PO BANG INTERNATIONAL CALLING CARD?,메론 까뽀 방 인떼나셔날콜링 카드
05,따갈로그어 (Tagalog),54,전화카드를 구입해서 사용하세요,BUMILI KA NG CARD NA MAGAGAMIT MO.,부밀리 까응아 카드 나마가가미모
05,따갈로그어 (Tagalog),54,절약하세요,MAGTIPID KUNG KINAKAILANGAN.,마기디삣 꿍 기나가이랑안
05,따갈로그어 (Tagalog),54,정말 잘하네요,MAGALING TALAGA.,마갈링 딸라가
05,따갈로그어 (Tagalog),54,정말로요! 참 안 됐네요.,TALAGA! PAG PAUMANHIN NYO.,딸라가 박 바우만힌뇨
05,따갈로그어 (Tagalog),54,정말이예요,TALAGA PO!,딸라가 뽀
05,따갈로그어 (Tagalog),54,제 말에 귀를 기울여 주세요,IBULONG MO SA AKIN ANG SASABIHIN MO.,이불롱 모 사아낀 앙 싸싸비힌모
05,따갈로그어 (Tagalog),54,제가 동행해드리겠습니다.,AKO NA LANG PO ANG SASAMA SA INYO.,아꼬 나랑 뽀 앙 싸싸마 싸 인요
05,따갈로그어 (Tagalog),54,제가 예를 하나 들어 보겠습니다,BIGYAN KO PO KAYO NANG ISANG HALIMBAWA.,비갼 꼬뽀 가요 낭 이쌍 할림바와
05,따갈로그어 (Tagalog),54,조금 힘들어도 참으면 적응이 될 것입니다,MAHIRAP MAN KONTING TIIS LANG MAAYOS DIN YAN.,마히랍 만 꼰띵 디 이슬랑 마아요스딘얀
05,따갈로그어 (Tagalog),55,조용히 하십시오,MAARING TUMAHIMIK LAMANG,마아링 뚜마히믹 라망
05,따갈로그어 (Tagalog),55,좋아요,GUSTO,구스또
05,따갈로그어 (Tagalog),55,좋은 생각이군요,MAGANDA ANG NAISIP MO,마간다 앙 나이십 모
05,따갈로그어 (Tagalog),55,주말에 기숙사에서 잠만 자지 마세요.,HUWAG LAMANG MATULOG SA DORMITORYO SA TUWING LINGGO.,후왕 라망 마뚜로우 사 도르미또료 사 뚜윙 링고
05,따갈로그어 (Tagalog),55,주소가 어떻게 됩니까?,ANO ANG IYONG ADDRESS ?,아노앙 이용 아드레스
05,따갈로그어 (Tagalog),55,주의하세요,MAG-IINGAT LAGI,막이잉앗 라기
05,따갈로그어 (Tagalog),55,중간에 휴게소에서 잠시 쉴 수 있습니다.,MAARING PO BANG IHINTO SANDALI ANG BUS SA LUGAR NG HINTUAN NG BUS,마아링 뽀방 이힌또 산달리 앙 봐쓰 살루가 낭 힌뚜안 낭 봐쓰
05,따갈로그어 (Tagalog),55,지금 무엇을 하고 있습니까?,ANO NGAYON ANG GINAGAWA MO?,아노 응아욘 앙 기나가와모
05,따갈로그어 (Tagalog),55,지금 바쁘세요?,BUSY KA BA NGAYON?,비씨 까 바 응아욘
05,따갈로그어 (Tagalog),55,지금 ㅇ시 ㅇ분입니다.,NGAYON AY 000ORAS AT 000MINUTO NA PO.,응아욘 아이 XXX오라스 앗 XXX미누또 나 뽀
05,따갈로그어 (Tagalog),56,지금 하는 말이 어렵습니까?,MAHIRAP BA ANG SINASABI KO?,마히라바 앙 씨나싸비 꼬
05,따갈로그어 (Tagalog),56,지금 행복하신가요?,MASAYA KA BA NGAYON?,마사야 카바응아욘
05,따갈로그어 (Tagalog),56,지금부터 시작하세요.,MAGSIMULA KA NA NGAYON.,막시물라 카나 응아욘
05,따갈로그어 (Tagalog),56,지금은 새벽입니다.,MADALING ARAW NA PO NGAYON.,마달링 아라우 나 뽀 응아욘
05,따갈로그어 (Tagalog),56,지금처럼 해주세요,GAWIN MO KAGAYA NGAYON.,가윈 모 까야 응아욘
05,따갈로그어 (Tagalog),56,직접하는게 낫겠어요,MAS MAGANDANG IKAW MISMO ANG GAGAWA.,마시마간당 이까우 미스모 앙 가가와
05,따갈로그어 (Tagalog),56,질문이 있으면 언제든지 물어보세요,MAG TANONG LANG KUNG KINAKAILANGAN.,막 따농 랑 꿍 끼나까일랑안
05,따갈로그어 (Tagalog),56,집에 전화하고 싶습니까?,TUMAWAG KA PO BA SA BAHAY?,뚜마와 까 뽀 바 사 바하이
05,따갈로그어 (Tagalog),56,집에 전화하세요,TUMAWAG KA SA BAHAY.,뚜마와 까 싸 바하이
05,따갈로그어 (Tagalog),56,집에 편지를 쓰세요,SUMULAT KA AT IPADALA SA BAHAY.,스물랏 까앗 이빠달라 사 바하이
05,따갈로그어 (Tagalog),57,참 좋아요,NAPAKABUTI,나빠가부띠
05,따갈로그어 (Tagalog),57,처음 한국에 와서  적응하기 힘들죠?,MAHIRAP SA UNA ANG KALAGAYAN SA KOREA.,마히랍 사 우나 앙 깔라가얀 싸 꼬레아
05,따갈로그어 (Tagalog),57,천 1000,ISANG LIBO,이쌍 리보
05,따갈로그어 (Tagalog),57,천천히,DAHAN DAHAN,다한 다한
05,따갈로그어 (Tagalog),57,천천히 말해주세요.,DAHAN DAHAN MONG SABIHIN.,다한 다한 몽 사비힌
05,따갈로그어 (Tagalog),57,취미가 무엇입니까?,ANO ANG IYONG LIBANGAN.?,아노앙 이용 리방안
05,따갈로그어 (Tagalog),57,친구가 많으세요?,MARAMI KA BANG KAIBIGAN?,마라미 까 방 까이빅안
05,따갈로그어 (Tagalog),57,친구를 만나러 갑니까,MAKIKIPAG KITA KA BA SAIYONG KAIBIGAN?,마끼끼박 끼따 까 바 사이용 까이빅안
05,따갈로그어 (Tagalog),57,컴퓨터는 하루에 ㅇㅇ 시간만 하세요,MGA 000 ORAS LANG ANG DAPAT NA PAGCOCOMUTE,망아 XXX 오라스 랑 앙 다받 나 빠꼬꼬뮷
05,따갈로그어 (Tagalog),57,컴퓨터를 하실줄 아십니까?,MARUNONG KA BA MAGCOMPUTER?,마루농 까 바 막꼼쀼떠
05,따갈로그어 (Tagalog),58,크게 말씀하세요,SABIHIN MO NG MALAKAS.,싸비힌 모 낭 말라까스
05,따갈로그어 (Tagalog),58,토요일,SABADO.,싸바도
05,따갈로그어 (Tagalog),58,통역지원센터 전화번호는 ㅇㅇㅇ-ㅇㅇㅇㅇ입니다,ANG KONTAK NA NUMERO NG INTERPRETASYONG SERBISYO AY 000-000-,앙 꼰딱 나 누메로 낭 인떼쁘레따쑝 쎄리비쇼 아이 XXX-XXX
05,따갈로그어 (Tagalog),58,통역할 수 있는 사람을 알고 있나요?,MAYROON KA BANG KILALANG MAG IINTERPRETER?,마이룬 까방 길랄랑 막 이인뗄쁘레뗄
05,따갈로그어 (Tagalog),58,특기가 무엇입니까?,ANO ANG IYONG KAKAYANAN SPECIAL?,아노 앙 이용 가카야난 스뻬샬
05,따갈로그어 (Tagalog),58,특별한 일이 생기면 사장님에게 전화하세요,KUNG MAYROON KANG MAHALAGANG GAGAWIN TUMAWAG KA LAMANG SA IYONG AMO.,꿍 마이룬 강 마할라강 가가윈 뚜마왁 가 라망 사이용아모
05,따갈로그어 (Tagalog),58,파도가 치면 쉽니다.,ANG DAGAT AY UMAALON.,앙 다갓 아이 우마알론
05,따갈로그어 (Tagalog),58,평소에 운동 열심히 하세요,MABUTI PARA SAIYO ANG PAG EEHERSISYO.,마부띠 빠라 사이요 앙 박 에에헬시쇼
05,따갈로그어 (Tagalog),58,필요한 것이 있으면 말씀하세요.,KUNG MAYROON KANG KINAKAILANGAN MAGSABI KA LAMANG.,꿍 마이룬 강 기나카일랑안 막사비 갈라마앙
05,따갈로그어 (Tagalog),58,필요한게 무엇인가요?,ANO ANG IYONG KAILANGAN?,아노앙 이용 가일랑안
05,따갈로그어 (Tagalog),59,하나 1,ISA.,이싸
05,따갈로그어 (Tagalog),59,한국 텔레비전을 보십니까?,NANONOOD KA BA NG KOREAN CHANNEL?,나노노옫 가바낭 꼬레안 쟈넬
05,따갈로그어 (Tagalog),59,한국말 공부가 어떻습니까?,GUSTO MO BANG MATUTONG MAGSALITA NG KOREANONG DIALEKTO.,구스모 방 마뚜똥 막살리따 낭 꼬레아농 다얄렉또
05,따갈로그어 (Tagalog),59,한국말은 어느정도 하나요?,GAANO KA KAHUSAY MAG SALITA NG KOREAN?,가아노 가 가후사이 막 살리따 낭 꼬레안
05,따갈로그어 (Tagalog),59,한국말을 하실줄 아십니까?,ALAM MO BA ANG MAGSALITA NG KOREAN ?,알라모바 앙 막살리따 낭 꼬레안
05,따갈로그어 (Tagalog),59,한국사람과 대화에 어려움이 있습니까 ?,MAYROON BA KAYONG PROBLEMA SA PAKIKIPAGUSAP SA MGA KOREANO?,마이루온 바 가용 프로블레마 사 바끼끼박우삽 사 망아 꼬레아노
05,따갈로그어 (Tagalog),59,한국사람과 문제가 있습니까 ?,ANO ANG IYONG PROBLEMA SA MGA KOREANO?,아노앙 이용 프로블레마 사 망아 꼬레아노
05,따갈로그어 (Tagalog),59,한국어 공부는 하시나요?,GUSTO MO BANG MAG ARAL NG KOREA LANGUAGE?,구스토 모방 막아랄 낭 꼬레아
05,따갈로그어 (Tagalog),59,한국어 공부를 열심히 하세요,MANGYARING MAG ARAL MABUTI NG SALITANG KOREAN.,망야링 막아랄 마부띠 낭 살리땅 꼬레안
05,따갈로그어 (Tagalog),59,한국어 능력시험이 있습니다.,MAYROON KOREAN LANGUAGE TEST.,마이룬 꼬리안 랑귀지 떼스뜨
05,따갈로그어 (Tagalog),60,한국어 수업에 참여하세요,MANGYARI LAMANG MAKIHALOBILO SA MGA KLASE SA WIKANG KOREAN.,망야리 라망 마끼할로비로 사 망아 클라쎄 사 위강 꼬레안
05,따갈로그어 (Tagalog),60,한국어를 배우고 싶습니까?,GUSTO MO BANG MATUTUNAN ANG WIKANG KOREAN.?,구스또 모 방 마뚜뚜난 앙 위강 꼬레안
05,따갈로그어 (Tagalog),60,한국에 가족이 있나요 ?,MAYROON KA BANG KAPAMILYA DITO SA KOREA?,마이룬 까방 까빠밀야 디또 싸 꼬레아
05,따갈로그어 (Tagalog),60,한국에 몇 년 동안 있었어요?,ILAN TAON KA NA DITO SA KOREA?,일란 따온 까 나 디또 사 꼬레아
05,따갈로그어 (Tagalog),60,한국에 아는 사람이 있습니까 ?,MAYROON KA BANG MGA KAKILALA SA KOREA?,마이룬 까 방 망아 가낄랄라 싸 꼬레아
05,따갈로그어 (Tagalog),60,한국에 온지 얼마나 되셨습니까?,KAILAN KA PA DUMATING DITO SA KOREA?,까일란 까 빠 두마띵 싸 꼬레아
05,따갈로그어 (Tagalog),60,한국의 꿈을 이루기를 바래요.,UMAASA AKO NA MAKAMIT MO ANG IYONG MITHIIN DITO SA KOREA.,우마아사 아코 나 마카미트 모 앙 이용밋히인 디토 사 코리아
05,따갈로그어 (Tagalog),60,함께 갑시다.,SAMA TAYO AALIS.,사마 타용 아알리스
05,따갈로그어 (Tagalog),60,핸드폰 번호가 어떻게 됩니까?,ANO ANG IYONG KONTAK NA NUMERO?,오너 앙 이용콘탁 나 누메로?
05,따갈로그어 (Tagalog),60,행복하세요?,MASAYA KA BA?,마사야 카 바?
05,따갈로그어 (Tagalog),61,형,KUYA / KAPATID NA LALAKI,쿠야 / 카파티드나 라라키?
05,따갈로그어 (Tagalog),61,형제자매는 몇인가요?,ILAN ANG IYONG MGA KAPATID?,일란 앙 이용 망아 까파티드?
05,따갈로그어 (Tagalog),61,혼자서 인천공항까지 갈 수 있나요?,KAYA MO BANG MAKAPUNTANG MAG ISA SA PALIPARAN NG INCHEON ?,까야 모 방 막뿐땅 막 이사 사 빨리빠란 낭 인쵼
05,따갈로그어 (Tagalog),61,화요일,MARTES.,마르테스
05,따갈로그어 (Tagalog),61,회사에 불만이 무엇입니까?,ANO ANG IYONG REKLAMO SA KOMPANYA?,아노 앙 이용 렉라모 사 콤판야?
05,따갈로그어 (Tagalog),61,훌륭해요,GREAT!,그레잇
05,따갈로그어 (Tagalog),61,힘든 일이 있음 어려워하지 말고 말해 주세요.,"KUNG MAYRON MAHIRAP SA IYONG TRABAHO MAGSABI KA LANG HUAG MONG
 PAHIRAPAN ANG SARILI MO.","꿍 마이룬 마히랍 사 이용 드라바호 막사비 까 랑 후악몽
바히랍빤 앙 싸릴리 모"
05,따갈로그어 (Tagalog),61,이 서류를 작성하세요,FILL UP AN MO ITONG APPLICATION.,필 압안 모 이텅 앞리가션
05,따갈로그어 (Tagalog),61,00시부터  야간 근무가 시작됩니다.,MGA 000ORAS ANG SIMULA ANG NIGHT SHIFT.,망아 XXX오라스 앙 시뮬라 앙 나잇 쉽
05,따갈로그어 (Tagalog),61,간식시간입니다.,ORAS NA NG MIRYENDA!,오라스 나 낭 밀옌다
05,따갈로그어 (Tagalog),62,근무시간이 끝나기 전에 작업장을 떠나지 마세요.,BAGO MATAPOS ANG ORAS NG TRABAHO HUWAG MUNANG AALIS SA PUESTO.,바고 마따뽀스 앙 오라스 낭 뜨라바호 후왁 문앙 아알리스 사 뿌에스또
05,따갈로그어 (Tagalog),62,내일은 쉬는 날입니다,ARAW NG PAHINGA BUKAS.,아라우 낭 빠힝아 부가스
05,따갈로그어 (Tagalog),62,내일은 연장근무가 있습니다.,MAY OVERTIME TAYO BUKAS.,마이 오벌타임 따요 부가스
05,따갈로그어 (Tagalog),62,내일은 일찍 출근하십시오.,MAAGA KAYONG PUMASOK BUKAS.,마아가 가용 뿌마속 부가스
05,따갈로그어 (Tagalog),62,다시 일합시다.,MAGTRABAHO NA ULI.,막드라바호 나 울리
05,따갈로그어 (Tagalog),62,수고했습니다,MAGANDA AT MAAYOS ANG TRABAHO NGAYON.,마간다 앗 마아요스 앙 뜨라바호 응아욘
05,따갈로그어 (Tagalog),62,순찰시간입니다.,ORAS NG PATROL NGAYON.,오라스 낭 바뜨롤 응아욘
05,따갈로그어 (Tagalog),62,ㅇ시까지 일을 끝내세요,HANGGANG 000ORAS LANG ANG TAPOS NG TRABAHO,한강 XXX오라스 랑 앙 따보쓰 낭 뜨라바호
05,따갈로그어 (Tagalog),62,오늘 작업은 끝났습니다.,TAPOS NA ANG TRABAHO NGAYON.,따보쓰 나 앙 뜨라바호 응아욘
05,따갈로그어 (Tagalog),62,오늘은 바쁜 날입니다,BUSY NGAYON ARAW.,비지 응아욘 아라우
05,따갈로그어 (Tagalog),63,오늘은 야간 작업을 해야 합니다.,MAY TRABAHO NGAYON GABI.,마이 뜨라바호 응아욘 가비
05,따갈로그어 (Tagalog),63,오늘은 이만 끝냅시다,TAPUSIN NA NGAYON.,다뿌신 나 응아욘
05,따갈로그어 (Tagalog),63,오늘은 이만 쉬세요,MAGPAHINGA NA NGAYON.,막바힝아 나 응아욘
05,따갈로그어 (Tagalog),63,오늘은 일이 많습니다,MARAMI NGAYONG TRABAHO.,마라미 응아용 뜨라바호
05,따갈로그어 (Tagalog),63,오늘은 일이 적습니다.,WALANG GAANONG TRABAHO NGAYON.,왈랑 가아노 뜨라바호 응아욘
05,따갈로그어 (Tagalog),63,일을 아직 끝내지 못했습니다.,HINDI KO PA MATAPOS TAPOS ANG TRABAHO KO.,힌디 꼬 빠 마따보쓰 따보쓰 앙 뜨라바호 꼬
05,따갈로그어 (Tagalog),63,작업하던 것은 마무리하고 퇴근해주세요.,MANGYARING TAPUSIN ANG TRABAHO BAGO UMUWI.,망야링 따뿌신 앙 뜨라바호 바고 우무위
05,따갈로그어 (Tagalog),63,좀 쉬었다 합시다.,MAGPAHINGA MUNA TAYO BAGO MAGTRABAHO ULI,막바힝아 무나 따요 바고 막뜨라바호 울리
05,따갈로그어 (Tagalog),63,지금은 퇴근시간입니다.,ORAS NA NG UWIAN.,오라스 나 낭 우위안
05,따갈로그어 (Tagalog),63,지금은 휴식시간입니다.,ORAS NGAYON NG PAHINGA.,오라스 응아욘 낭 빠힝아
05,따갈로그어 (Tagalog),64,퇴근전 주위 정리정돈 잘 해주세요,TAPUSIN LANG LAHAT BAGO UMUWI.,따뿌신 랑 라핫 바고 우무위
05,따갈로그어 (Tagalog),64,간단하네요.,MADALI LANG.,마달리랑
05,따갈로그어 (Tagalog),64,그러면 자가 발전기가 가동됩니다.,KUNG GANUN ANG GENERATOR NA SASAKYAN AY PUEDENG GAMITIN.,꿍 가눈 앙 제네라또 나 사삭갼 아이 푸에뎅 가미띤
05,따갈로그어 (Tagalog),64,근무시간 중 핸드폰을 사용하지 마세요,KAPAG ORAS NG TRABAHO IWASAN ANG PAG GAMIT NG TELEPONO.,가빡 오라스 낭 뜨라바호 이와산 앙 빠 가밋 낭 뗄레뽀노
05,따갈로그어 (Tagalog),64,근무시간에 자리를 비울 경우 꼭 말씀하십시요.,"KAPAG ORAS NG TRABAHO KUNG MAY IMPORTANTENG PUPUNTAHAN AT KAILANGAN
 IWANAN ANG PUESTO MAGSABI LANG.",가빡 오라스 낭 뜨라바호 꿍 마이 임뽈딴띵 뿌뿐따한 앗 카일랑안이와난 앙 뿌에스또 막사비 랑
05,따갈로그어 (Tagalog),64,근무중에는 잡담을 하지 마세요.,SA ORAS NG TRABAHO IWASAN ANG MAGDALDALAN.,싸 오라스 낭 뜨라바호 이와산 앙 막달다란
05,따갈로그어 (Tagalog),64,나를 도와주세요.,TULUNGAN NYO AKO.,뚤룽안 뇨 아꼬
05,따갈로그어 (Tagalog),64,내려 놓으세요,ILAPAG MO PO DITO.,일라빡 모 뽀 디또
05,따갈로그어 (Tagalog),64,내리세요,IBABA MO PO,이바바 모 뽀
05,따갈로그어 (Tagalog),64,닫아요,ISARADO MO PO.,이사라도 모뽀
05,따갈로그어 (Tagalog),65,당신의 실수입니다.,MAYROON KA RIN PAGKAKAMALI.,마이룬 까린 박각가말리
05,따갈로그어 (Tagalog),65,당신이 근무시간에 늦어 유감입니다.,IKAW AY NAHULING LATE SA PAG PASOK.,이까 아이 나훌링 레잇 싸 박 바속
05,따갈로그어 (Tagalog),65,동료와 사이좋게 지내세요,MAKIPAGKAIBIGAN SA MGA KASAMAHAN SA TRABAHO.,마끼박가이비간 사 망아 가사마한 사 뜨라바호
05,따갈로그어 (Tagalog),65,만지지 마세요,HUWAG MONG HAHAWAKAN.,후왁 몽 하와와칸
05,따갈로그어 (Tagalog),65,멈추세요,IHINTO MO PO.,이힌또 모 뽀
05,따갈로그어 (Tagalog),65,무거우니 같이 들어주세요,BUHATIN NATIN ITO MASYADONG MABIGAT.,부하띤 나띤 이또 마샤똥 마비갓
05,따갈로그어 (Tagalog),65,무급휴가입니다.,HINDI BAYAD ANG BAKASYON.,힌디 바얏 앙 바가숀
05,따갈로그어 (Tagalog),65,무단으로 회사전화를 사용해서는 안됩니다,HINDIPUWEDENG GUMAMIT NG BAWAL NA TELEPONO,힌디푸에뎅 구마밋 낭 바왈 나 델레뽀노
05,따갈로그어 (Tagalog),65,묶으세요,ITALI MO PO,이딸리 모뽀
05,따갈로그어 (Tagalog),65,벗으세요,HUBARIN MO,후바린 모
05,따갈로그어 (Tagalog),66,불량품이 나오지 않도록 주의하세요,INGATAN HUWAG MAGKAROON NG SIRA ANG ITEM.,잉아딴 후왁 막가로온 낭 시라 앙 아이뗌
05,따갈로그어 (Tagalog),66,사료를 줄 시간이에요.,ORAS NA NG KAINAN.,오라스 나 앙 가이난
05,따갈로그어 (Tagalog),66,상사의 말을 잘 들으세요.,MAKINIG KA SA IYONG AMO.,마낑 가 사 이용 아모
05,따갈로그어 (Tagalog),66,상자에 차곡차곡 넣으세요,ILAGAY NG MAAYOS SA KAHON.,일라 가이 낭 마아요스 사 카혼
05,따갈로그어 (Tagalog),66,새로운 환경에 적응하세요.,ANGKUPIN ANG MAKABAGONG KAPALIGIRAN.,앙구삔 앙 마가바고옹 가빨리기란
05,따갈로그어 (Tagalog),66,서두르세요,PAKIBILISAN LANG PO.,빠끼비리산 랑 뽀
05,따갈로그어 (Tagalog),66,서로 서로 도와서 합시다.,MAGTULUNGAN KAYO SA ISAT′ISA.,막뚤룽안 가요 사이사띠싸
05,따갈로그어 (Tagalog),66,성실하게 일해주세요,MAGSUMIKAP SA TRABAHO.,막수미깝 사 뜨라바호
05,따갈로그어 (Tagalog),66,순서대로 작업을 해야합니다.,KAILANGAN MAGTRABAHO NG SUNOD SUNOD.,가이랑안 막뜨라바호 낭 수녿 수녿
05,따갈로그어 (Tagalog),66,시간을 꼭 지키세요,TUMUPAD SA TAMANG ORAS.,뚜무빧 싸 따망 오라스
05,따갈로그어 (Tagalog),67,실수하지 않도록 하세요.,KUNG MAARI LAMANG HUWAG MAG KAKAMALI SA TRABAHO.,꿍 마아리 라망 후왁 막 가까말리 사 뜨라바호
05,따갈로그어 (Tagalog),67,아프거나 죽은 돼지/소/닭이 없는지 확인해주세요.,"LAGING ALAMIN AT I CHECK KUNG MAY MGA KAKAIBANG AMOY NA PATAY NA HAYOP
 eg. BABOY, BAKA, MANOK.","라깅 알라민 앗 이 첵 꿍 마이 망아 가까이방 아모이 나 빠따이 나 하욥 이그젬플 바보이, 바카, 마녹"
05,따갈로그어 (Tagalog),67,앉으세요,MAUPO PO KAYO.,마우뽀 뽀 가요
05,따갈로그어 (Tagalog),67,앞으로 시간을 잘 지켜주세요.,SA SUSUNOD DAPAT SUNDIN ANG TAMANG ORAS.,사 수수녿 다빧 순딘 앙 따망 오라스
05,따갈로그어 (Tagalog),67,앞으로 실수하지 않도록 주의해주세요.,LAGING MAGIINGAT NA HUWAG MAGKAKAMALI SA TRABAHO.,라깅 막이이응앗 나 후왁 막가까말리 사 뜨라바호
05,따갈로그어 (Tagalog),67,여기 좀 보세요.,TUMINGIN PO KAYO DITO.,뚜밍인 뽀 가요 디또
05,따갈로그어 (Tagalog),67,여기서 나가주십시요.,DITO PO KAYO LUMABAS.,디또 뽀 까요 루마바스
05,따갈로그어 (Tagalog),67,여기서는 규칙과 질서를 잘 지켜야합니다.,"SUNDIN AT DAPAT ALAMIN ANG MGA ALITUNTUNIN DITO,",순딘 앗 다밧 알라민 앙 망아 알리뚠뚜닌 디또
05,따갈로그어 (Tagalog),67,여기에 놓으세요.,DITO MO PO ILAGAY.,디또 모 뽀 일라가이
